prod_id,qty,discount,user_id,member_flag,txn_id,start_txn_time,date_start_txn,time_start_txn
e83aa3,2,19,517,t,b451c6,12-01-2021 14:29,12-01-2021,14:29
e31d39,3,19,1544,t,b451c6,12-01-2021 14:29,12-01-2021,14:29
72f5d4,3,19,1504,t,b451c6,12-01-2021 14:29,12-01-2021,14:29
9ec847,2,19,590,t,b451c6,12-01-2021 14:29,12-01-2021,14:29
5d267b,3,19,1521,t,b451c6,12-01-2021 14:29,12-01-2021,14:29
2a2353,5,19,558,t,b451c6,12-01-2021 14:29,12-01-2021,14:29
f084eb,4,19,1679,t,b451c6,12-01-2021 14:29,12-01-2021,14:29
b9a74d,5,19,1673,t,b451c6,12-01-2021 14:29,12-01-2021,14:29
d5e9a6,2,7,521,f,49e8e2,09-02-2021 14:16,09-02-2021,14:16
c8d436,3,7,807,f,49e8e2,09-02-2021 14:16,09-02-2021,14:16
2a2353,2,7,623,f,49e8e2,09-02-2021 14:16,09-02-2021,14:16
f084eb,3,7,1658,f,49e8e2,09-02-2021 14:16,09-02-2021,14:16
b9a74d,3,7,1518,f,49e8e2,09-02-2021 14:16,09-02-2021,14:16
c4a632,4,9,990,t,d2e0de,16-02-2021 10:29,16-02-2021,10:29
e83aa3,5,9,408,t,d2e0de,16-02-2021 10:29,16-02-2021,10:29
d5e9a6,5,9,1253,t,d2e0de,16-02-2021 10:29,16-02-2021,10:29
9ec847,4,9,1489,t,d2e0de,16-02-2021 10:29,16-02-2021,10:29
5d267b,2,9,443,t,d2e0de,16-02-2021 10:29,16-02-2021,10:29
c8d436,3,9,888,t,d2e0de,16-02-2021 10:29,16-02-2021,10:29
f084eb,4,9,130,t,d2e0de,16-02-2021 10:29,16-02-2021,10:29
b9a74d,1,9,1181,t,d2e0de,16-02-2021 10:29,16-02-2021,10:29
c4a632,5,14,1641,f,49fd35,30-01-2021 08:07,30-01-2021,08:07
e31d39,3,14,456,f,49fd35,30-01-2021 08:07,30-01-2021,08:07
d5e9a6,5,14,1556,f,49fd35,30-01-2021 08:07,30-01-2021,08:07
72f5d4,2,14,1254,f,49fd35,30-01-2021 08:07,30-01-2021,08:07
c8d436,5,14,744,f,49fd35,30-01-2021 08:07,30-01-2021,08:07
f084eb,4,14,1133,f,49fd35,30-01-2021 08:07,30-01-2021,08:07
c4a632,5,20,146,t,f0b4ef,27-03-2021 21:56,27-03-2021,21:56
e83aa3,3,20,67,t,f0b4ef,27-03-2021 21:56,27-03-2021,21:56
c8d436,5,20,1655,t,f0b4ef,27-03-2021 21:56,27-03-2021,21:56
e83aa3,5,14,754,t,f8fd0f,24-02-2021 09:30,24-02-2021,09:30
d5e9a6,1,14,641,t,f8fd0f,24-02-2021 09:30,24-02-2021,09:30
72f5d4,4,14,22,t,f8fd0f,24-02-2021 09:30,24-02-2021,09:30
5d267b,5,14,124,t,f8fd0f,24-02-2021 09:30,24-02-2021,09:30
f084eb,4,14,290,t,f8fd0f,24-02-2021 09:30,24-02-2021,09:30
e83aa3,4,10,1552,t,cd757e,02-02-2021 11:58,02-02-2021,11:58
e31d39,3,10,56,t,cd757e,02-02-2021 11:58,02-02-2021,11:58
9ec847,5,10,14,t,cd757e,02-02-2021 11:58,02-02-2021,11:58
c8d436,5,10,314,t,cd757e,02-02-2021 11:58,02-02-2021,11:58
2a2353,5,10,656,t,cd757e,02-02-2021 11:58,02-02-2021,11:58
f084eb,5,10,149,t,cd757e,02-02-2021 11:58,02-02-2021,11:58
c4a632,4,5,1670,t,83d19f,15-02-2021 11:22,15-02-2021,11:22
e83aa3,4,5,1132,t,83d19f,15-02-2021 11:22,15-02-2021,11:22
e31d39,1,5,42,t,83d19f,15-02-2021 11:22,15-02-2021,11:22
72f5d4,4,5,1187,t,83d19f,15-02-2021 11:22,15-02-2021,11:22
f084eb,3,5,559,t,83d19f,15-02-2021 11:22,15-02-2021,11:22
e31d39,1,20,222,f,0277d4,10-01-2021 20:12,10-01-2021,20:12
5d267b,4,20,1,f,0277d4,10-01-2021 20:12,10-01-2021,20:12
c8d436,4,20,1341,f,0277d4,10-01-2021 20:12,10-01-2021,20:12
f084eb,2,20,535,f,0277d4,10-01-2021 20:12,10-01-2021,20:12
b9a74d,3,20,149,f,0277d4,10-01-2021 20:12,10-01-2021,20:12
2feb6b,3,20,1043,f,0277d4,10-01-2021 20:12,10-01-2021,20:12
c4a632,5,17,218,t,7fc0c0,20-02-2021 23:09,20-02-2021,23:09
e83aa3,5,17,881,t,7fc0c0,20-02-2021 23:09,20-02-2021,23:09
e31d39,5,17,578,t,7fc0c0,20-02-2021 23:09,20-02-2021,23:09
d5e9a6,2,17,810,t,7fc0c0,20-02-2021 23:09,20-02-2021,23:09
9ec847,3,17,1509,t,7fc0c0,20-02-2021 23:09,20-02-2021,23:09
c8d436,5,17,604,t,7fc0c0,20-02-2021 23:09,20-02-2021,23:09
2feb6b,4,17,829,t,7fc0c0,20-02-2021 23:09,20-02-2021,23:09
c4a632,3,1,1063,t,c4c012,23-02-2021 23:02,23-02-2021,23:02
e83aa3,2,1,1696,t,c4c012,23-02-2021 23:02,23-02-2021,23:02
e31d39,1,1,1111,t,c4c012,23-02-2021 23:02,23-02-2021,23:02
72f5d4,5,1,539,t,c4c012,23-02-2021 23:02,23-02-2021,23:02
f084eb,5,1,296,t,c4c012,23-02-2021 23:02,23-02-2021,23:02
b9a74d,5,1,406,t,c4c012,23-02-2021 23:02,23-02-2021,23:02
2feb6b,5,1,1697,t,c4c012,23-02-2021 23:02,23-02-2021,23:02
e31d39,2,17,711,f,d347fd,06-03-2021 00:18,06-03-2021,00:18
d5e9a6,4,17,1251,f,d347fd,06-03-2021 00:18,06-03-2021,00:18
72f5d4,4,17,1740,f,d347fd,06-03-2021 00:18,06-03-2021,00:18
9ec847,2,17,1591,f,d347fd,06-03-2021 00:18,06-03-2021,00:18
c8d436,2,17,839,f,d347fd,06-03-2021 00:18,06-03-2021,00:18
2feb6b,1,17,1736,f,d347fd,06-03-2021 00:18,06-03-2021,00:18
c4a632,3,5,150,t,6fde02,01-03-2021 01:39,01-03-2021,01:39
e31d39,4,5,66,t,6fde02,01-03-2021 01:39,01-03-2021,01:39
d5e9a6,1,5,1068,t,6fde02,01-03-2021 01:39,01-03-2021,01:39
5d267b,1,5,427,t,6fde02,01-03-2021 01:39,01-03-2021,01:39
2a2353,4,5,534,t,6fde02,01-03-2021 01:39,01-03-2021,01:39
f084eb,5,5,1607,t,6fde02,01-03-2021 01:39,01-03-2021,01:39
e83aa3,2,15,998,t,ac8d13,17-02-2021 16:42,17-02-2021,16:42
e31d39,2,15,424,t,ac8d13,17-02-2021 16:42,17-02-2021,16:42
d5e9a6,4,15,1721,t,ac8d13,17-02-2021 16:42,17-02-2021,16:42
c8d436,5,15,1600,t,ac8d13,17-02-2021 16:42,17-02-2021,16:42
c4a632,5,22,101,t,e9c623,07-02-2021 09:49,07-02-2021,09:49
e31d39,1,22,695,t,e9c623,07-02-2021 09:49,07-02-2021,09:49
d5e9a6,5,22,1042,t,e9c623,07-02-2021 09:49,07-02-2021,09:49
c8d436,5,22,22,t,e9c623,07-02-2021 09:49,07-02-2021,09:49
2a2353,2,22,159,t,e9c623,07-02-2021 09:49,07-02-2021,09:49
f084eb,3,22,718,t,e9c623,07-02-2021 09:49,07-02-2021,09:49
b9a74d,2,22,38,t,e9c623,07-02-2021 09:49,07-02-2021,09:49
2feb6b,1,22,1750,t,e9c623,07-02-2021 09:49,07-02-2021,09:49
c4a632,3,18,1538,f,1bc80c,27-03-2021 23:32,27-03-2021,23:32
e31d39,4,18,897,f,1bc80c,27-03-2021 23:32,27-03-2021,23:32
5d267b,3,18,1317,f,1bc80c,27-03-2021 23:32,27-03-2021,23:32
c8d436,2,18,1426,f,1bc80c,27-03-2021 23:32,27-03-2021,23:32
f084eb,4,18,1541,f,1bc80c,27-03-2021 23:32,27-03-2021,23:32
2feb6b,3,18,253,f,1bc80c,27-03-2021 23:32,27-03-2021,23:32
e31d39,2,23,455,f,761fd9,27-03-2021 11:16,27-03-2021,11:16
9ec847,1,23,682,f,761fd9,27-03-2021 11:16,27-03-2021,11:16
c8d436,3,23,392,f,761fd9,27-03-2021 11:16,27-03-2021,11:16
2a2353,5,23,1404,f,761fd9,27-03-2021 11:16,27-03-2021,11:16
f084eb,5,23,1329,f,761fd9,27-03-2021 11:16,27-03-2021,11:16
b9a74d,1,23,1197,f,761fd9,27-03-2021 11:16,27-03-2021,11:16
c4a632,5,5,315,t,ebf4b5,24-02-2021 23:41,24-02-2021,23:41
d5e9a6,4,5,112,t,ebf4b5,24-02-2021 23:41,24-02-2021,23:41
72f5d4,1,5,595,t,ebf4b5,24-02-2021 23:41,24-02-2021,23:41
5d267b,1,5,1564,t,ebf4b5,24-02-2021 23:41,24-02-2021,23:41
2a2353,4,5,1376,t,ebf4b5,24-02-2021 23:41,24-02-2021,23:41
72f5d4,2,1,902,t,23a3f0,01-03-2021 21:22,01-03-2021,21:22
b9a74d,2,1,972,t,23a3f0,01-03-2021 21:22,01-03-2021,21:22
2feb6b,1,1,421,t,23a3f0,01-03-2021 21:22,01-03-2021,21:22
c4a632,4,4,1376,f,2fd74b,10-03-2021 12:09,10-03-2021,12:09
e31d39,5,4,1776,f,2fd74b,10-03-2021 12:09,10-03-2021,12:09
5d267b,1,4,1753,f,2fd74b,10-03-2021 12:09,10-03-2021,12:09
2a2353,5,4,654,f,2fd74b,10-03-2021 12:09,10-03-2021,12:09
c4a632,2,8,292,f,46fe6d,08-01-2021 14:34,08-01-2021,14:34
e83aa3,5,8,597,f,46fe6d,08-01-2021 14:34,08-01-2021,14:34
5d267b,2,8,468,f,46fe6d,08-01-2021 14:34,08-01-2021,14:34
c8d436,4,8,1314,f,46fe6d,08-01-2021 14:34,08-01-2021,14:34
f084eb,4,8,968,f,46fe6d,08-01-2021 14:34,08-01-2021,14:34
c4a632,1,12,714,f,60bd7e,11-03-2021 22:03,11-03-2021,22:03
e83aa3,3,12,876,f,60bd7e,11-03-2021 22:03,11-03-2021,22:03
e31d39,4,12,1722,f,60bd7e,11-03-2021 22:03,11-03-2021,22:03
d5e9a6,4,12,958,f,60bd7e,11-03-2021 22:03,11-03-2021,22:03
9ec847,2,12,328,f,60bd7e,11-03-2021 22:03,11-03-2021,22:03
5d267b,1,12,1330,f,60bd7e,11-03-2021 22:03,11-03-2021,22:03
c8d436,1,12,1085,f,60bd7e,11-03-2021 22:03,11-03-2021,22:03
2a2353,4,12,1299,f,60bd7e,11-03-2021 22:03,11-03-2021,22:03
f084eb,4,12,1702,f,60bd7e,11-03-2021 22:03,11-03-2021,22:03
b9a74d,1,12,1734,f,60bd7e,11-03-2021 22:03,11-03-2021,22:03
2feb6b,2,12,351,f,60bd7e,11-03-2021 22:03,11-03-2021,22:03
c4a632,2,19,687,t,38b6c6,23-01-2021 20:18,23-01-2021,20:18
e83aa3,5,19,823,t,38b6c6,23-01-2021 20:18,23-01-2021,20:18
e31d39,3,19,844,t,38b6c6,23-01-2021 20:18,23-01-2021,20:18
72f5d4,3,19,762,t,38b6c6,23-01-2021 20:18,23-01-2021,20:18
9ec847,3,19,1334,t,38b6c6,23-01-2021 20:18,23-01-2021,20:18
c8d436,4,19,1019,t,38b6c6,23-01-2021 20:18,23-01-2021,20:18
2feb6b,3,19,1470,t,38b6c6,23-01-2021 20:18,23-01-2021,20:18
c4a632,3,8,1233,f,22c153,14-03-2021 21:45,14-03-2021,21:45
d5e9a6,1,8,1406,f,22c153,14-03-2021 21:45,14-03-2021,21:45
72f5d4,4,8,1612,f,22c153,14-03-2021 21:45,14-03-2021,21:45
9ec847,3,8,4,f,22c153,14-03-2021 21:45,14-03-2021,21:45
5d267b,2,8,383,f,22c153,14-03-2021 21:45,14-03-2021,21:45
b9a74d,1,8,1308,f,22c153,14-03-2021 21:45,14-03-2021,21:45
2feb6b,3,8,1329,f,22c153,14-03-2021 21:45,14-03-2021,21:45
c4a632,1,11,560,f,e7372f,05-02-2021 09:56,05-02-2021,09:56
2a2353,3,11,219,f,e7372f,05-02-2021 09:56,05-02-2021,09:56
b9a74d,1,11,595,f,e7372f,05-02-2021 09:56,05-02-2021,09:56
2feb6b,4,11,1311,f,e7372f,05-02-2021 09:56,05-02-2021,09:56
c4a632,1,4,171,t,270574,01-03-2021 20:54,01-03-2021,20:54
e83aa3,2,4,772,t,270574,01-03-2021 20:54,01-03-2021,20:54
72f5d4,5,4,1720,t,270574,01-03-2021 20:54,01-03-2021,20:54
2a2353,3,4,952,t,270574,01-03-2021 20:54,01-03-2021,20:54
b9a74d,3,4,1384,t,270574,01-03-2021 20:54,01-03-2021,20:54
c4a632,3,19,272,t,326fa1,01-03-2021 08:57,01-03-2021,08:57
e83aa3,3,19,1322,t,326fa1,01-03-2021 08:57,01-03-2021,08:57
e31d39,3,19,1245,t,326fa1,01-03-2021 08:57,01-03-2021,08:57
9ec847,3,19,478,t,326fa1,01-03-2021 08:57,01-03-2021,08:57
5d267b,3,19,538,t,326fa1,01-03-2021 08:57,01-03-2021,08:57
2a2353,3,19,1417,t,326fa1,01-03-2021 08:57,01-03-2021,08:57
f084eb,4,19,1611,t,326fa1,01-03-2021 08:57,01-03-2021,08:57
d5e9a6,3,15,172,t,9e0cb2,23-03-2021 12:43,23-03-2021,12:43
b9a74d,5,15,1055,t,9e0cb2,23-03-2021 12:43,23-03-2021,12:43
2feb6b,1,15,739,t,9e0cb2,23-03-2021 12:43,23-03-2021,12:43
c4a632,4,22,61,t,0e1fce,10-01-2021 18:36,10-01-2021,18:36
e83aa3,3,22,1043,t,0e1fce,10-01-2021 18:36,10-01-2021,18:36
d5e9a6,5,22,711,t,0e1fce,10-01-2021 18:36,10-01-2021,18:36
c8d436,1,22,300,t,0e1fce,10-01-2021 18:36,10-01-2021,18:36
e83aa3,5,6,1744,t,98b695,17-01-2021 03:04,17-01-2021,03:04
e31d39,5,6,190,t,98b695,17-01-2021 03:04,17-01-2021,03:04
72f5d4,1,6,502,t,98b695,17-01-2021 03:04,17-01-2021,03:04
2a2353,4,6,117,t,98b695,17-01-2021 03:04,17-01-2021,03:04
f084eb,1,6,943,t,98b695,17-01-2021 03:04,17-01-2021,03:04
c4a632,3,20,1211,t,a23d26,26-02-2021 17:49,26-02-2021,17:49
e83aa3,4,20,752,t,a23d26,26-02-2021 17:49,26-02-2021,17:49
d5e9a6,5,20,679,t,a23d26,26-02-2021 17:49,26-02-2021,17:49
72f5d4,3,20,1703,t,a23d26,26-02-2021 17:49,26-02-2021,17:49
f084eb,1,20,1,t,a23d26,26-02-2021 17:49,26-02-2021,17:49
c4a632,2,23,483,f,4e8ae5,28-03-2021 05:38,28-03-2021,05:38
e83aa3,3,23,1106,f,4e8ae5,28-03-2021 05:38,28-03-2021,05:38
e31d39,5,23,639,f,4e8ae5,28-03-2021 05:38,28-03-2021,05:38
72f5d4,1,23,402,f,4e8ae5,28-03-2021 05:38,28-03-2021,05:38
5d267b,2,23,1558,f,4e8ae5,28-03-2021 05:38,28-03-2021,05:38
2a2353,4,23,523,f,4e8ae5,28-03-2021 05:38,28-03-2021,05:38
f084eb,2,23,1692,f,4e8ae5,28-03-2021 05:38,28-03-2021,05:38
b9a74d,5,23,1709,f,4e8ae5,28-03-2021 05:38,28-03-2021,05:38
2feb6b,2,23,719,f,4e8ae5,28-03-2021 05:38,28-03-2021,05:38
e83aa3,4,4,385,f,3a8ec4,15-03-2021 11:12,15-03-2021,11:12
e31d39,2,4,1779,f,3a8ec4,15-03-2021 11:12,15-03-2021,11:12
d5e9a6,3,4,1351,f,3a8ec4,15-03-2021 11:12,15-03-2021,11:12
72f5d4,5,4,256,f,3a8ec4,15-03-2021 11:12,15-03-2021,11:12
9ec847,4,4,1641,f,3a8ec4,15-03-2021 11:12,15-03-2021,11:12
c8d436,2,4,1183,f,3a8ec4,15-03-2021 11:12,15-03-2021,11:12
2a2353,5,4,80,f,3a8ec4,15-03-2021 11:12,15-03-2021,11:12
f084eb,3,4,451,f,3a8ec4,15-03-2021 11:12,15-03-2021,11:12
2feb6b,2,4,1723,f,3a8ec4,15-03-2021 11:12,15-03-2021,11:12
c4a632,4,15,1107,t,e2e931,15-03-2021 22:07,15-03-2021,22:07
5d267b,3,15,1449,t,e2e931,15-03-2021 22:07,15-03-2021,22:07
2a2353,5,15,1427,t,e2e931,15-03-2021 22:07,15-03-2021,22:07
b9a74d,5,15,34,t,e2e931,15-03-2021 22:07,15-03-2021,22:07
2feb6b,1,15,1497,t,e2e931,15-03-2021 22:07,15-03-2021,22:07
c4a632,4,5,483,t,3ffb6a,27-02-2021 03:26,27-02-2021,03:26
c8d436,3,5,1483,t,3ffb6a,27-02-2021 03:26,27-02-2021,03:26
f084eb,1,5,1517,t,3ffb6a,27-02-2021 03:26,27-02-2021,03:26
b9a74d,5,5,1581,t,3ffb6a,27-02-2021 03:26,27-02-2021,03:26
2feb6b,5,5,1666,t,3ffb6a,27-02-2021 03:26,27-02-2021,03:26
c4a632,3,13,81,t,d712e4,07-01-2021 13:13,07-01-2021,13:13
e83aa3,3,13,1621,t,d712e4,07-01-2021 13:13,07-01-2021,13:13
e31d39,1,13,1479,t,d712e4,07-01-2021 13:13,07-01-2021,13:13
d5e9a6,5,13,1734,t,d712e4,07-01-2021 13:13,07-01-2021,13:13
9ec847,3,13,1190,t,d712e4,07-01-2021 13:13,07-01-2021,13:13
2a2353,2,13,862,t,d712e4,07-01-2021 13:13,07-01-2021,13:13
f084eb,5,13,1601,t,d712e4,07-01-2021 13:13,07-01-2021,13:13
b9a74d,5,13,267,t,d712e4,07-01-2021 13:13,07-01-2021,13:13
c4a632,3,4,1000,t,27312a,09-03-2021 18:57,09-03-2021,18:57
e83aa3,5,4,965,t,27312a,09-03-2021 18:57,09-03-2021,18:57
e31d39,2,4,1194,t,27312a,09-03-2021 18:57,09-03-2021,18:57
9ec847,1,4,40,t,27312a,09-03-2021 18:57,09-03-2021,18:57
c8d436,1,4,427,t,27312a,09-03-2021 18:57,09-03-2021,18:57
f084eb,3,4,600,t,27312a,09-03-2021 18:57,09-03-2021,18:57
b9a74d,4,4,241,t,27312a,09-03-2021 18:57,09-03-2021,18:57
2feb6b,2,4,1526,t,27312a,09-03-2021 18:57,09-03-2021,18:57
c4a632,5,18,65,f,5245a5,14-01-2021 20:12,14-01-2021,20:12
e31d39,2,18,226,f,5245a5,14-01-2021 20:12,14-01-2021,20:12
d5e9a6,1,18,656,f,5245a5,14-01-2021 20:12,14-01-2021,20:12
f084eb,2,18,497,f,5245a5,14-01-2021 20:12,14-01-2021,20:12
2feb6b,3,18,941,f,5245a5,14-01-2021 20:12,14-01-2021,20:12
c4a632,4,22,651,t,748b1c,20-02-2021 15:32,20-02-2021,15:32
e83aa3,4,22,1685,t,748b1c,20-02-2021 15:32,20-02-2021,15:32
e31d39,5,22,1127,t,748b1c,20-02-2021 15:32,20-02-2021,15:32
9ec847,4,22,847,t,748b1c,20-02-2021 15:32,20-02-2021,15:32
c8d436,4,22,990,t,748b1c,20-02-2021 15:32,20-02-2021,15:32
b9a74d,3,22,1536,t,748b1c,20-02-2021 15:32,20-02-2021,15:32
e31d39,5,7,279,t,6362db,02-01-2021 02:15,02-01-2021,02:15
d5e9a6,2,7,1167,t,6362db,02-01-2021 02:15,02-01-2021,02:15
9ec847,5,7,1065,t,6362db,02-01-2021 02:15,02-01-2021,02:15
5d267b,2,7,910,t,6362db,02-01-2021 02:15,02-01-2021,02:15
2a2353,2,7,14,t,6362db,02-01-2021 02:15,02-01-2021,02:15
f084eb,3,7,232,t,6362db,02-01-2021 02:15,02-01-2021,02:15
d5e9a6,4,23,1429,t,89cc37,21-01-2021 17:58,21-01-2021,17:58
b9a74d,4,23,1144,t,89cc37,21-01-2021 17:58,21-01-2021,17:58
2feb6b,1,23,116,t,89cc37,21-01-2021 17:58,21-01-2021,17:58
e83aa3,1,12,147,f,6533de,03-03-2021 12:30,03-03-2021,12:30
9ec847,5,12,852,f,6533de,03-03-2021 12:30,03-03-2021,12:30
f084eb,3,12,1567,f,6533de,03-03-2021 12:30,03-03-2021,12:30
c4a632,2,23,182,t,ece20b,09-02-2021 05:54,09-02-2021,05:54
9ec847,1,23,657,t,ece20b,09-02-2021 05:54,09-02-2021,05:54
5d267b,1,23,1154,t,ece20b,09-02-2021 05:54,09-02-2021,05:54
c8d436,2,23,854,t,ece20b,09-02-2021 05:54,09-02-2021,05:54
b9a74d,2,23,1446,t,ece20b,09-02-2021 05:54,09-02-2021,05:54
2feb6b,5,23,210,t,ece20b,09-02-2021 05:54,09-02-2021,05:54
c4a632,2,7,159,f,dae204,30-01-2021 03:17,30-01-2021,03:17
e83aa3,4,7,1705,f,dae204,30-01-2021 03:17,30-01-2021,03:17
9ec847,3,7,1770,f,dae204,30-01-2021 03:17,30-01-2021,03:17
c8d436,2,7,1217,f,dae204,30-01-2021 03:17,30-01-2021,03:17
2a2353,4,7,294,f,dae204,30-01-2021 03:17,30-01-2021,03:17
b9a74d,2,7,1150,f,dae204,30-01-2021 03:17,30-01-2021,03:17
c4a632,3,18,229,f,fb0350,30-01-2021 07:37,30-01-2021,07:37
e31d39,3,18,763,f,fb0350,30-01-2021 07:37,30-01-2021,07:37
d5e9a6,5,18,286,f,fb0350,30-01-2021 07:37,30-01-2021,07:37
5d267b,3,18,738,f,fb0350,30-01-2021 07:37,30-01-2021,07:37
b9a74d,1,18,1368,f,fb0350,30-01-2021 07:37,30-01-2021,07:37
2feb6b,1,18,1684,f,fb0350,30-01-2021 07:37,30-01-2021,07:37
e83aa3,4,5,1749,t,be489a,14-03-2021 09:19,14-03-2021,09:19
d5e9a6,4,5,571,t,be489a,14-03-2021 09:19,14-03-2021,09:19
72f5d4,5,5,1775,t,be489a,14-03-2021 09:19,14-03-2021,09:19
2a2353,4,5,217,t,be489a,14-03-2021 09:19,14-03-2021,09:19
e83aa3,3,5,202,t,c74aa2,20-02-2021 18:59,20-02-2021,18:59
d5e9a6,3,5,435,t,c74aa2,20-02-2021 18:59,20-02-2021,18:59
5d267b,5,5,936,t,c74aa2,20-02-2021 18:59,20-02-2021,18:59
c8d436,4,5,716,t,c74aa2,20-02-2021 18:59,20-02-2021,18:59
2a2353,4,5,917,t,c74aa2,20-02-2021 18:59,20-02-2021,18:59
f084eb,4,5,119,t,c74aa2,20-02-2021 18:59,20-02-2021,18:59
b9a74d,4,5,307,t,c74aa2,20-02-2021 18:59,20-02-2021,18:59
2feb6b,2,5,1174,t,c74aa2,20-02-2021 18:59,20-02-2021,18:59
e31d39,4,18,1187,f,0d5587,07-03-2021 19:18,07-03-2021,19:18
72f5d4,5,18,1648,f,0d5587,07-03-2021 19:18,07-03-2021,19:18
9ec847,2,18,1676,f,0d5587,07-03-2021 19:18,07-03-2021,19:18
c8d436,3,18,1592,f,0d5587,07-03-2021 19:18,07-03-2021,19:18
f084eb,5,18,803,f,0d5587,07-03-2021 19:18,07-03-2021,19:18
e83aa3,2,9,557,t,e85324,30-01-2021 19:58,30-01-2021,19:58
d5e9a6,3,9,789,t,e85324,30-01-2021 19:58,30-01-2021,19:58
72f5d4,1,9,1712,t,e85324,30-01-2021 19:58,30-01-2021,19:58
f084eb,5,9,1402,t,e85324,30-01-2021 19:58,30-01-2021,19:58
2feb6b,2,9,1469,t,e85324,30-01-2021 19:58,30-01-2021,19:58
c4a632,1,11,391,f,2de8ca,10-01-2021 22:47,10-01-2021,22:47
72f5d4,2,11,438,f,2de8ca,10-01-2021 22:47,10-01-2021,22:47
9ec847,5,11,1317,f,2de8ca,10-01-2021 22:47,10-01-2021,22:47
c8d436,2,11,32,f,2de8ca,10-01-2021 22:47,10-01-2021,22:47
f084eb,3,11,172,f,2de8ca,10-01-2021 22:47,10-01-2021,22:47
b9a74d,2,11,937,f,2de8ca,10-01-2021 22:47,10-01-2021,22:47
2feb6b,3,11,747,f,2de8ca,10-01-2021 22:47,10-01-2021,22:47
c4a632,2,16,1668,f,306c77,22-03-2021 04:25,22-03-2021,04:25
72f5d4,3,16,1025,f,306c77,22-03-2021 04:25,22-03-2021,04:25
c8d436,3,16,516,f,306c77,22-03-2021 04:25,22-03-2021,04:25
2a2353,5,16,1420,f,306c77,22-03-2021 04:25,22-03-2021,04:25
f084eb,1,16,579,f,306c77,22-03-2021 04:25,22-03-2021,04:25
b9a74d,4,16,979,f,306c77,22-03-2021 04:25,22-03-2021,04:25
e83aa3,4,7,804,t,341217,02-01-2021 21:40,02-01-2021,21:40
e31d39,2,7,1382,t,341217,02-01-2021 21:40,02-01-2021,21:40
d5e9a6,3,7,149,t,341217,02-01-2021 21:40,02-01-2021,21:40
72f5d4,1,7,1101,t,341217,02-01-2021 21:40,02-01-2021,21:40
9ec847,3,7,466,t,341217,02-01-2021 21:40,02-01-2021,21:40
5d267b,2,7,793,t,341217,02-01-2021 21:40,02-01-2021,21:40
c8d436,3,7,764,t,341217,02-01-2021 21:40,02-01-2021,21:40
f084eb,5,7,689,t,341217,02-01-2021 21:40,02-01-2021,21:40
b9a74d,2,7,1315,t,341217,02-01-2021 21:40,02-01-2021,21:40
c4a632,1,10,246,t,929a61,11-02-2021 01:11,11-02-2021,01:11
2a2353,4,10,854,t,929a61,11-02-2021 01:11,11-02-2021,01:11
f084eb,2,10,1402,t,929a61,11-02-2021 01:11,11-02-2021,01:11
b9a74d,5,10,746,t,929a61,11-02-2021 01:11,11-02-2021,01:11
e31d39,2,13,1584,t,a98505,18-02-2021 16:19,18-02-2021,16:19
72f5d4,1,13,26,t,a98505,18-02-2021 16:19,18-02-2021,16:19
9ec847,4,13,627,t,a98505,18-02-2021 16:19,18-02-2021,16:19
5d267b,5,13,1389,t,a98505,18-02-2021 16:19,18-02-2021,16:19
2a2353,2,13,925,t,a98505,18-02-2021 16:19,18-02-2021,16:19
b9a74d,4,13,1032,t,a98505,18-02-2021 16:19,18-02-2021,16:19
e83aa3,1,5,73,t,3d1aad,24-02-2021 08:04,24-02-2021,08:04
e31d39,5,5,209,t,3d1aad,24-02-2021 08:04,24-02-2021,08:04
c8d436,3,5,1459,t,3d1aad,24-02-2021 08:04,24-02-2021,08:04
2feb6b,4,5,753,t,3d1aad,24-02-2021 08:04,24-02-2021,08:04
c4a632,2,8,466,t,e4dfac,03-02-2021 11:50,03-02-2021,11:50
e83aa3,1,8,1229,t,e4dfac,03-02-2021 11:50,03-02-2021,11:50
e31d39,3,8,1578,t,e4dfac,03-02-2021 11:50,03-02-2021,11:50
d5e9a6,1,8,75,t,e4dfac,03-02-2021 11:50,03-02-2021,11:50
9ec847,5,8,162,t,e4dfac,03-02-2021 11:50,03-02-2021,11:50
5d267b,1,8,645,t,e4dfac,03-02-2021 11:50,03-02-2021,11:50
c8d436,4,8,645,t,e4dfac,03-02-2021 11:50,03-02-2021,11:50
2a2353,5,8,277,t,e4dfac,03-02-2021 11:50,03-02-2021,11:50
f084eb,2,8,572,t,e4dfac,03-02-2021 11:50,03-02-2021,11:50
2feb6b,1,8,1127,t,e4dfac,03-02-2021 11:50,03-02-2021,11:50
c4a632,1,19,1395,t,f67399,08-03-2021 04:11,08-03-2021,04:11
e31d39,1,19,414,t,f67399,08-03-2021 04:11,08-03-2021,04:11
d5e9a6,4,19,1025,t,f67399,08-03-2021 04:11,08-03-2021,04:11
5d267b,3,19,1055,t,f67399,08-03-2021 04:11,08-03-2021,04:11
f084eb,2,19,1108,t,f67399,08-03-2021 04:11,08-03-2021,04:11
2feb6b,2,19,1287,t,f67399,08-03-2021 04:11,08-03-2021,04:11
c4a632,2,15,1128,t,d78c38,28-02-2021 05:24,28-02-2021,05:24
e83aa3,1,15,958,t,d78c38,28-02-2021 05:24,28-02-2021,05:24
